id,public_donor_tag,blood_group,district,state,latitude,longitude,phone_masked,last_donation_date,is_eligible,total_donations,emergency_donor_opt_in,response_probability
1279,DONOR-MA-01279,A+,Mumbai,Maharashtra,19.03986,72.88969,+91 ******7697,2026-07-13,False,6,True,0.7
1280,DONOR-TA-01280,B-,Chennai,Tamil Nadu,13.10114,80.31588,+91 ******7378,2026-08-12,False,14,True,0.8
1281,DONOR-MA-01281,B+,Mumbai,Maharashtra,19.04352,72.92141,+91 ******6287,2026-05-13,True,5,False,0.66
1282,DONOR-TA-01282,B+,Chennai,Tamil Nadu,13.07862,80.28907,+91 ******4963,2026-01-08,True,8,True,0.69
1283,DONOR-TE-01283,A-,Hyderabad,Telangana,17.42221,78.52759,+91 ******8572,2026-04-20,True,1,True,0.88
1284,DONOR-WE-01284,O+,Kolkata,West Bengal,22.60931,88.41345,+91 ******2152,2026-02-07,True,5,True,0.83
1285,DONOR-DE-01285,O+,Delhi,Delhi,28.60775,77.24178,+91 ******5799,2026-07-24,False,14,True,0.9
1286,DONOR-TE-01286,O+,Hyderabad,Telangana,17.37494,78.52944,+91 ******8209,2025-10-05,True,13,False,0.7
1287,DONOR-KA-01287,AB-,Bengaluru,Karnataka,12.99739,77.60258,+91 ******3768,2026-06-27,False,7,True,0.7
1288,DONOR-MA-01288,A-,Mumbai,Maharashtra,19.10556,72.84871,+91 ******6407,2026-07-05,False,8,True,0.81
1289,DONOR-MA-01289,O-,Mumbai,Maharashtra,19.1017,72.86194,+91 ******6417,2026-01-08,True,12,False,0.74
1290,DONOR-DE-01290,B-,Delhi,Delhi,28.64003,77.1738,+91 ******1425,2026-03-29,True,6,True,0.89
1291,DONOR-KA-01291,O-,Bengaluru,Karnataka,13.01608,77.56043,+91 ******5992,2025-10-03,True,12,True,0.75
1292,DONOR-HA-01292,B-,Gurugram,Haryana,28.42415,77.00583,+91 ******5215,2026-02-08,True,1,True,0.84
1293,DONOR-HA-01293,O+,Gurugram,Haryana,28.46792,77.00254,+91 ******9467,2025-12-06,True,8,True,0.71
1294,DONOR-TE-01294,AB-,Hyderabad,Telangana,17.39939,78.49541,+91 ******6149,2025-12-10,True,7,True,0.81
1295,DONOR-HA-01295,A+,Gurugram,Haryana,28.49658,77.02481,+91 ******7223,2025-12-19,True,11,True,0.76
1296,DONOR-KA-01296,B-,Bengaluru,Karnataka,12.94224,77.55961,+91 ******2959,2025-10-16,True,6,True,0.84
1297,DONOR-DE-01297,B-,Delhi,Delhi,28.6479,77.24357,+91 ******4741,2025-11-28,True,6,True,0.78
1298,DONOR-UT-01298,A-,Noida,Uttar Pradesh,28.5807,77.39174,+91 ******9761,2026-04-07,True,13,False,0.84
1299,DONOR-MA-01299,B-,Mumbai,Maharashtra,19.05047,72.90743,+91 ******5015,2026-05-22,True,12,True,0.71
1300,DONOR-KA-01300,B+,Bengaluru,Karnataka,12.9768,77.55374,+91 ******2043,2026-05-18,True,9,True,0.72
1301,DONOR-MA-01301,A+,Mumbai,Maharashtra,19.08457,72.88583,+91 ******2610,2025-12-29,True,6,True,0.67
1302,DONOR-TA-01302,B-,Chennai,Tamil Nadu,13.04434,80.22904,+91 ******2636,2026-05-14,True,10,True,0.84
1303,DONOR-WE-01303,O-,Kolkata,West Bengal,22.60871,88.32505,+91 ******4191,2026-01-09,True,1,False,0.78
1304,DONOR-KA-01304,AB+,Bengaluru,Karnataka,12.97086,77.56225,+91 ******8918,2025-12-07,True,11,False,0.94
1305,DONOR-MA-01305,O-,Mumbai,Maharashtra,19.06011,72.89548,+91 ******6059,2025-12-09,True,2,True,0.96
1306,DONOR-TA-01306,O-,Chennai,Tamil Nadu,13.03335,80.31004,+91 ******8708,2025-12-06,True,3,False,0.9
1307,DONOR-KA-01307,B+,Bengaluru,Karnataka,12.93106,77.6308,+91 ******9824,2026-03-01,True,4,True,0.9
1308,DONOR-MA-01308,A-,Mumbai,Maharashtra,19.05672,72.85824,+91 ******8731,2025-11-25,True,11,True,0.85
1309,DONOR-HA-01309,B+,Gurugram,Haryana,28.44188,76.99579,+91 ******3814,2026-02-02,True,10,True,0.76
1310,DONOR-TA-01310,AB+,Chennai,Tamil Nadu,13.09805,80.29957,+91 ******4747,2026-04-08,True,8,True,0.93
1311,DONOR-TE-01311,O-,Hyderabad,Telangana,17.3495,78.47007,+91 ******6166,2026-02-23,True,5,True,0.78
1312,DONOR-WE-01312,AB-,Kolkata,West Bengal,22.52317,88.4079,+91 ******7697,2026-07-26,False,11,True,0.97
1313,DONOR-KA-01313,AB+,Bengaluru,Karnataka,12.92355,77.61503,+91 ******5193,2026-05-09,True,14,True,0.76
1314,DONOR-WE-01314,O-,Kolkata,West Bengal,22.55517,88.3699,+91 ******4522,2026-05-13,True,14,False,0.67
1315,DONOR-HA-01315,A+,Gurugram,Haryana,28.44205,77.02457,+91 ******8698,2025-10-24,True,13,True,0.88
1316,DONOR-TA-01316,A+,Chennai,Tamil Nadu,13.05768,80.31939,+91 ******7144,2025-10-27,True,2,False,0.76
1317,DONOR-TE-01317,A-,Hyderabad,Telangana,17.37881,78.46512,+91 ******3200,2025-12-25,True,6,True,0.89
1318,DONOR-HA-01318,A-,Gurugram,Haryana,28.4969,77.03558,+91 ******4276,2025-11-03,True,8,False,0.84
1319,DONOR-KA-01319,A-,Bengaluru,Karnataka,12.97727,77.62633,+91 ******3301,2026-08-12,False,14,True,0.88
1320,DONOR-TE-01320,B+,Hyderabad,Telangana,17.43072,78.47282,+91 ******4519,2026-01-07,True,6,True,0.8
1321,DONOR-TE-01321,A+,Hyderabad,Telangana,17.3549,78.53384,+91 ******5183,2026-04-13,True,3,False,0.79
1322,DONOR-WE-01322,AB-,Kolkata,West Bengal,22.60321,88.39371,+91 ******1987,2025-11-26,True,1,True,0.98
1323,DONOR-TE-01323,A-,Hyderabad,Telangana,17.41401,78.4859,+91 ******6468,2025-11-02,True,12,False,0.68
1324,DONOR-UT-01324,B-,Noida,Uttar Pradesh,28.53868,77.42086,+91 ******8675,2026-07-10,False,13,False,0.88
1325,DONOR-KA-01325,A-,Bengaluru,Karnataka,12.96817,77.63354,+91 ******6413,2026-06-07,True,3,True,0.76
1326,DONOR-WE-01326,O+,Kolkata,West Bengal,22.61154,88.35405,+91 ******1104,2026-03-26,True,1,False,0.76
1327,DONOR-HA-01327,O-,Gurugram,Haryana,28.43539,76.99889,+91 ******6351,2025-09-12,True,11,True,0.9
1328,DONOR-TE-01328,B-,Hyderabad,Telangana,17.42432,78.50819,+91 ******3500,2025-11-01,True,13,False,0.75
1329,DONOR-UT-01329,AB-,Noida,Uttar Pradesh,28.48812,77.40119,+91 ******3086,2026-08-03,False,2,True,0.75
1330,DONOR-MA-01330,AB+,Mumbai,Maharashtra,19.09182,72.84787,+91 ******7951,2026-06-01,True,4,True,0.72
1331,DONOR-TE-01331,O+,Hyderabad,Telangana,17.33773,78.52446,+91 ******3017,2026-01-10,True,1,True,0.9
1332,DONOR-MA-01332,B-,Mumbai,Maharashtra,19.06404,72.87238,+91 ******4254,2026-01-31,True,13,True,0.92
1333,DONOR-UT-01333,A-,Noida,Uttar Pradesh,28.58242,77.39167,+91 ******9462,2025-10-31,True,3,True,0.69
1334,DONOR-TA-01334,B-,Chennai,Tamil Nadu,13.10676,80.25654,+91 ******7801,2026-03-14,True,4,True,0.91
1335,DONOR-TE-01335,A+,Hyderabad,Telangana,17.3828,78.48757,+91 ******1264,2026-01-02,True,7,True,0.78
1336,DONOR-UT-01336,AB+,Noida,Uttar Pradesh,28.52097,77.43557,+91 ******8113,2026-07-21,False,4,True,0.68
1337,DONOR-WE-01337,A+,Kolkata,West Bengal,22.61019,88.31549,+91 ******6296,2026-04-05,True,3,True,0.71
1338,DONOR-DE-01338,A+,Delhi,Delhi,28.57669,77.17458,+91 ******1638,2025-12-26,True,10,True,0.94
1339,DONOR-KA-01339,B+,Bengaluru,Karnataka,12.95877,77.58609,+91 ******7868,2026-06-04,True,3,True,0.97
1340,DONOR-HA-01340,O-,Gurugram,Haryana,28.44601,77.0691,+91 ******1491,2026-06-01,True,4,True,0.86
1341,DONOR-KA-01341,A+,Bengaluru,Karnataka,12.98379,77.54745,+91 ******6432,2026-08-10,False,8,False,0.94
1342,DONOR-WE-01342,B+,Kolkata,West Bengal,22.52725,88.3516,+91 ******9604,2025-10-21,True,3,False,0.77
1343,DONOR-MA-01343,O-,Mumbai,Maharashtra,19.03521,72.92652,+91 ******8793,2026-06-27,False,7,True,0.83
1344,DONOR-HA-01344,O-,Gurugram,Haryana,28.49519,77.05754,+91 ******6102,2026-08-23,False,8,True,0.73
1345,DONOR-TE-01345,O-,Hyderabad,Telangana,17.40064,78.47326,+91 ******2579,2025-10-13,True,8,True,0.93
1346,DONOR-MA-01346,A-,Mumbai,Maharashtra,19.03858,72.87917,+91 ******4695,2026-06-11,False,12,False,0.78
1347,DONOR-UT-01347,AB-,Noida,Uttar Pradesh,28.51048,77.36607,+91 ******5933,2025-09-20,True,12,True,0.87
1348,DONOR-KA-01348,B+,Bengaluru,Karnataka,12.99759,77.55777,+91 ******7140,2026-01-19,True,10,True,0.93
1349,DONOR-WE-01349,B+,Kolkata,West Bengal,22.58579,88.39332,+91 ******1234,2026-05-22,True,11,False,0.91
1350,DONOR-HA-01350,AB-,Gurugram,Haryana,28.44918,76.97777,+91 ******8927,2025-12-20,True,4,True,0.92
1351,DONOR-WE-01351,O-,Kolkata,West Bengal,22.56781,88.33538,+91 ******5305,2025-10-09,True,2,True,0.87
1352,DONOR-TE-01352,O-,Hyderabad,Telangana,17.36873,78.52595,+91 ******6586,2026-04-15,True,13,True,0.87
1353,DONOR-TE-01353,A+,Hyderabad,Telangana,17.41133,78.46299,+91 ******7988,2026-02-17,True,9,False,0.72
1354,DONOR-TA-01354,AB-,Chennai,Tamil Nadu,13.11571,80.23273,+91 ******3069,2026-03-25,True,5,True,0.83
1355,DONOR-UT-01355,B-,Noida,Uttar Pradesh,28.58213,77.43817,+91 ******7513,2026-05-22,True,3,True,0.72
1356,DONOR-DE-01356,A+,Delhi,Delhi,28.58377,77.23346,+91 ******3486,2025-11-27,True,13,True,0.83
1357,DONOR-HA-01357,B+,Gurugram,Haryana,28.44695,76.98661,+91 ******4707,2026-05-31,True,9,True,0.85
1358,DONOR-MA-01358,O+,Mumbai,Maharashtra,19.05384,72.92361,+91 ******5857,2026-01-30,True,9,True,0.94
1359,DONOR-TA-01359,A-,Chennai,Tamil Nadu,13.06489,80.29285,+91 ******1005,2026-03-23,True,5,True,0.87
1360,DONOR-MA-01360,O+,Mumbai,Maharashtra,19.11831,72.88901,+91 ******1970,2026-07-20,False,3,False,0.92
1361,DONOR-MA-01361,B-,Mumbai,Maharashtra,19.06512,72.84364,+91 ******7406,2026-01-21,True,4,True,0.67
1362,DONOR-KA-01362,B-,Bengaluru,Karnataka,12.93564,77.58474,+91 ******3487,2025-10-28,True,8,False,0.74
1363,DONOR-TE-01363,A-,Hyderabad,Telangana,17.33608,78.44843,+91 ******9589,2026-03-17,True,13,True,0.81
1364,DONOR-TA-01364,B+,Chennai,Tamil Nadu,13.06258,80.23319,+91 ******8444,2025-10-15,True,2,True,0.9
1365,DONOR-TE-01365,AB+,Hyderabad,Telangana,17.42252,78.53165,+91 ******7250,2026-08-03,False,2,True,0.79
1366,DONOR-HA-01366,B-,Gurugram,Haryana,28.49712,77.04574,+91 ******5769,2025-12-17,True,9,False,0.98
1367,DONOR-TE-01367,O+,Hyderabad,Telangana,17.35913,78.5217,+91 ******8085,2025-12-13,True,1,True,0.94
1368,DONOR-KA-01368,AB-,Bengaluru,Karnataka,13.00583,77.61784,+91 ******9320,2026-04-17,True,7,True,0.73
1369,DONOR-TE-01369,O-,Hyderabad,Telangana,17.34331,78.44681,+91 ******4977,2025-12-18,True,4,True,0.87
1370,DONOR-UT-01370,O+,Noida,Uttar Pradesh,28.58523,77.42363,+91 ******7157,2025-12-17,True,1,True,0.84
1371,DONOR-UT-01371,O+,Noida,Uttar Pradesh,28.54306,77.35275,+91 ******6909,2026-04-23,True,14,True,0.9
1372,DONOR-TE-01372,A+,Hyderabad,Telangana,17.39971,78.48072,+91 ******9564,2025-12-31,True,7,True,0.86
1373,DONOR-WE-01373,A+,Kolkata,West Bengal,22.58951,88.31646,+91 ******3961,2025-11-06,True,11,True,0.68
1374,DONOR-WE-01374,AB-,Kolkata,West Bengal,22.60279,88.38681,+91 ******6875,2026-04-16,True,6,True,0.73
1375,DONOR-TA-01375,B+,Chennai,Tamil Nadu,13.11107,80.25315,+91 ******5311,2025-10-02,True,4,True,0.93
1376,DONOR-TE-01376,A-,Hyderabad,Telangana,17.40907,78.51203,+91 ******9189,2026-05-27,True,6,True,0.83
1377,DONOR-MA-01377,AB-,Mumbai,Maharashtra,19.05765,72.85828,+91 ******7652,2026-07-08,False,10,True,0.71
1378,DONOR-WE-01378,AB-,Kolkata,West Bengal,22.54281,88.3995,+91 ******6744,2025-12-18,True,13,True,0.77
1379,DONOR-HA-01379,AB+,Gurugram,Haryana,28.50543,77.00888,+91 ******4109,2026-06-27,False,9,True,0.83
1380,DONOR-HA-01380,A-,Gurugram,Haryana,28.4493,77.04616,+91 ******2529,2026-05-14,True,12,True,0.94
1381,DONOR-WE-01381,AB-,Kolkata,West Bengal,22.60782,88.32848,+91 ******9729,2026-03-02,True,7,False,0.78
1382,DONOR-KA-01382,O-,Bengaluru,Karnataka,12.98294,77.64167,+91 ******4683,2026-03-11,True,14,False,0.83
1383,DONOR-KA-01383,B-,Bengaluru,Karnataka,12.92424,77.56705,+91 ******5019,2026-05-03,True,8,True,0.72
1384,DONOR-DE-01384,O-,Delhi,Delhi,28.59358,77.25546,+91 ******8917,2025-10-14,True,7,True,0.98
1385,DONOR-MA-01385,O+,Mumbai,Maharashtra,19.06723,72.91249,+91 ******7547,2025-10-30,True,12,False,0.91
1386,DONOR-TE-01386,B-,Hyderabad,Telangana,17.41534,78.46306,+91 ******6972,2026-02-15,True,6,True,0.68
1387,DONOR-HA-01387,B+,Gurugram,Haryana,28.44167,77.05934,+91 ******9819,2026-04-19,True,2,True,0.91
1388,DONOR-TA-01388,AB-,Chennai,Tamil Nadu,13.08624,80.23118,+91 ******4732,2025-10-18,True,12,True,0.97
1389,DONOR-MA-01389,O-,Mumbai,Maharashtra,19.07253,72.88513,+91 ******8540,2026-07-27,False,8,True,0.67
1390,DONOR-HA-01390,AB-,Gurugram,Haryana,28.41171,77.02145,+91 ******1942,2025-09-25,True,8,True,0.7
1391,DONOR-TE-01391,A+,Hyderabad,Telangana,17.34154,78.50859,+91 ******5128,2025-11-05,True,12,True,0.79
1392,DONOR-HA-01392,AB+,Gurugram,Haryana,28.50812,76.99812,+91 ******6076,2026-01-04,True,6,False,0.91
1393,DONOR-WE-01393,A+,Kolkata,West Bengal,22.53702,88.36786,+91 ******6152,2025-09-09,True,10,False,0.9
1394,DONOR-UT-01394,O+,Noida,Uttar Pradesh,28.56296,77.3481,+91 ******9679,2026-07-22,False,12,False,0.71
1395,DONOR-HA-01395,AB-,Gurugram,Haryana,28.49307,76.97955,+91 ******2957,2025-12-13,True,2,False,0.78
1396,DONOR-WE-01396,AB-,Kolkata,West Bengal,22.60309,88.35203,+91 ******3269,2025-12-24,True,3,False,0.77
1397,DONOR-WE-01397,O+,Kolkata,West Bengal,22.61051,88.36387,+91 ******5268,2026-05-21,True,4,False,0.98
1398,DONOR-UT-01398,A+,Noida,Uttar Pradesh,28.51947,77.41618,+91 ******5223,2025-11-28,True,10,False,0.83
1399,DONOR-TE-01399,A+,Hyderabad,Telangana,17.34455,78.43687,+91 ******1206,2025-11-26,True,6,True,0.66
1400,DONOR-TE-01400,B+,Hyderabad,Telangana,17.42094,78.53227,+91 ******9162,2026-05-19,True,9,False,0.76
1401,DONOR-HA-01401,B+,Gurugram,Haryana,28.46947,77.034,+91 ******3908,2026-01-10,True,14,True,0.66
1402,DONOR-DE-01402,AB+,Delhi,Delhi,28.65743,77.24782,+91 ******6106,2026-06-23,False,2,True,0.71
1403,DONOR-HA-01403,AB-,Gurugram,Haryana,28.49952,77.02637,+91 ******3543,2025-10-19,True,8,True,0.83
1404,DONOR-WE-01404,AB-,Kolkata,West Bengal,22.60101,88.4083,+91 ******2072,2025-09-15,True,4,True,0.73
1405,DONOR-TA-01405,O-,Chennai,Tamil Nadu,13.05153,80.26113,+91 ******1960,2026-02-21,True,13,True,0.87
1406,DONOR-UT-01406,O+,Noida,Uttar Pradesh,28.57028,77.3501,+91 ******6251,2025-09-22,True,13,True,0.72
1407,DONOR-TE-01407,O+,Hyderabad,Telangana,17.34855,78.51305,+91 ******7984,2026-03-27,True,7,True,0.81
1408,DONOR-TA-01408,AB+,Chennai,Tamil Nadu,13.04313,80.27683,+91 ******7370,2025-10-15,True,8,True,0.9
1409,DONOR-DE-01409,B+,Delhi,Delhi,28.61666,77.16316,+91 ******6031,2026-07-09,False,11,True,0.67
1410,DONOR-DE-01410,A+,Delhi,Delhi,28.56862,77.18929,+91 ******6763,2026-05-19,True,14,True,0.94
1411,DONOR-HA-01411,A-,Gurugram,Haryana,28.46037,77.04471,+91 ******4514,2026-08-01,False,8,True,0.94
1412,DONOR-TE-01412,A+,Hyderabad,Telangana,17.3423,78.45706,+91 ******1255,2026-05-10,True,7,False,0.88
1413,DONOR-KA-01413,O+,Bengaluru,Karnataka,12.92207,77.56864,+91 ******3900,2026-03-07,True,14,False,0.95
1414,DONOR-WE-01414,O+,Kolkata,West Bengal,22.52708,88.32807,+91 ******5230,2026-04-19,True,11,True,0.94
1415,DONOR-KA-01415,A+,Bengaluru,Karnataka,12.94209,77.63247,+91 ******7704,2026-04-06,True,7,True,0.77
1416,DONOR-MA-01416,O+,Mumbai,Maharashtra,19.10767,72.87652,+91 ******1170,2025-10-20,True,1,True,0.8
1417,DONOR-MA-01417,A-,Mumbai,Maharashtra,19.03305,72.83914,+91 ******9004,2026-06-03,True,3,True,0.71
1418,DONOR-KA-01418,AB+,Bengaluru,Karnataka,13.01713,77.6161,+91 ******5666,2026-02-01,True,5,True,0.74
1419,DONOR-UT-01419,O-,Noida,Uttar Pradesh,28.52499,77.42956,+91 ******2417,2026-05-12,True,4,False,0.98
1420,DONOR-TA-01420,B+,Chennai,Tamil Nadu,13.08058,80.23184,+91 ******7358,2026-08-04,False,2,True,0.92
1421,DONOR-MA-01421,A+,Mumbai,Maharashtra,19.06959,72.86479,+91 ******8242,2026-06-11,False,11,True,0.9
1422,DONOR-MA-01422,B+,Mumbai,Maharashtra,19.10285,72.90019,+91 ******1232,2026-08-01,False,6,True,0.73
1423,DONOR-HA-01423,O+,Gurugram,Haryana,28.44451,76.99666,+91 ******1924,2025-09-28,True,7,False,0.75
1424,DONOR-UT-01424,A+,Noida,Uttar Pradesh,28.50802,77.40372,+91 ******8190,2026-03-05,True,14,True,0.93
1425,DONOR-KA-01425,A-,Bengaluru,Karnataka,12.97729,77.55894,+91 ******1929,2026-03-14,True,11,False,0.82
1426,DONOR-DE-01426,A+,Delhi,Delhi,28.62576,77.17599,+91 ******7068,2026-03-12,True,3,True,0.88
1427,DONOR-DE-01427,B-,Delhi,Delhi,28.60202,77.21527,+91 ******2960,2026-02-06,True,13,True,0.84
1428,DONOR-UT-01428,AB+,Noida,Uttar Pradesh,28.48748,77.4234,+91 ******7325,2025-12-23,True,11,True,0.8
1429,DONOR-MA-01429,O-,Mumbai,Maharashtra,19.09429,72.88896,+91 ******8454,2026-02-28,True,3,True,0.94
1430,DONOR-MA-01430,AB+,Mumbai,Maharashtra,19.04044,72.89141,+91 ******7364,2026-05-26,True,3,True,0.66
1431,DONOR-KA-01431,O+,Bengaluru,Karnataka,12.936,77.59059,+91 ******4718,2025-11-19,True,3,True,0.77
1432,DONOR-WE-01432,O+,Kolkata,West Bengal,22.56471,88.35567,+91 ******8272,2026-01-04,True,8,True,0.76
1433,DONOR-WE-01433,B-,Kolkata,West Bengal,22.53591,88.36689,+91 ******4554,2026-04-20,True,10,False,0.94
1434,DONOR-TE-01434,AB+,Hyderabad,Telangana,17.42504,78.49152,+91 ******7140,2026-01-26,True,4,True,0.81
1435,DONOR-TA-01435,A+,Chennai,Tamil Nadu,13.06273,80.30399,+91 ******7752,2025-10-08,True,4,False,0.83
1436,DONOR-HA-01436,O-,Gurugram,Haryana,28.47547,77.07031,+91 ******3954,2026-01-14,True,1,True,0.78
1437,DONOR-HA-01437,O+,Gurugram,Haryana,28.43683,77.0512,+91 ******3553,2025-11-08,True,10,True,0.72
1438,DONOR-WE-01438,AB-,Kolkata,West Bengal,22.55425,88.33847,+91 ******8973,2026-06-18,False,10,True,0.85
1439,DONOR-DE-01439,A+,Delhi,Delhi,28.63152,77.2377,+91 ******1351,2026-07-11,False,14,True,0.76
1440,DONOR-UT-01440,B-,Noida,Uttar Pradesh,28.51683,77.43118,+91 ******3467,2026-05-12,True,5,True,0.77
1441,DONOR-TE-01441,B+,Hyderabad,Telangana,17.39334,78.51953,+91 ******6547,2025-12-23,True,5,True,0.91
1442,DONOR-HA-01442,O+,Gurugram,Haryana,28.49958,76.9918,+91 ******2940,2026-01-23,True,3,True,0.86
1443,DONOR-KA-01443,O-,Bengaluru,Karnataka,12.9906,77.63497,+91 ******3402,2026-06-26,False,2,True,0.69
1444,DONOR-WE-01444,O-,Kolkata,West Bengal,22.56988,88.36159,+91 ******6937,2026-08-13,False,10,True,0.8
1445,DONOR-DE-01445,AB-,Delhi,Delhi,28.66093,77.25366,+91 ******6633,2025-11-06,True,2,True,0.67
1446,DONOR-HA-01446,B-,Gurugram,Haryana,28.4719,77.04434,+91 ******2818,2026-06-08,True,11,True,0.88
1447,DONOR-UT-01447,O+,Noida,Uttar Pradesh,28.52097,77.43936,+91 ******1261,2025-12-13,True,3,True,0.73
1448,DONOR-KA-01448,AB-,Bengaluru,Karnataka,13.0198,77.63503,+91 ******9021,2026-08-11,False,3,False,0.73
1449,DONOR-KA-01449,AB+,Bengaluru,Karnataka,12.94791,77.64422,+91 ******1662,2026-03-04,True,12,True,0.87
1450,DONOR-UT-01450,A+,Noida,Uttar Pradesh,28.51879,77.34414,+91 ******1174,2025-10-08,True,5,True,0.95
1451,DONOR-WE-01451,AB-,Kolkata,West Bengal,22.56144,88.38343,+91 ******7146,2026-04-07,True,6,True,0.93
1452,DONOR-WE-01452,B-,Kolkata,West Bengal,22.56332,88.34811,+91 ******5285,2026-02-27,True,8,False,0.68
1453,DONOR-TA-01453,A-,Chennai,Tamil Nadu,13.12458,80.22918,+91 ******6220,2025-09-16,True,1,True,0.92
1454,DONOR-UT-01454,B-,Noida,Uttar Pradesh,28.5098,77.35871,+91 ******3523,2026-07-21,False,13,False,0.67
1455,DONOR-DE-01455,B+,Delhi,Delhi,28.63755,77.19311,+91 ******2153,2025-10-11,True,10,True,0.94
1456,DONOR-TA-01456,A-,Chennai,Tamil Nadu,13.0958,80.25379,+91 ******2733,2025-09-17,True,1,True,0.72
1457,DONOR-UT-01457,O+,Noida,Uttar Pradesh,28.50406,77.41283,+91 ******1062,2026-07-08,False,13,True,0.72
1458,DONOR-UT-01458,B-,Noida,Uttar Pradesh,28.52419,77.40355,+91 ******8799,2026-05-17,True,12,True,0.85
1459,DONOR-HA-01459,O-,Gurugram,Haryana,28.45642,77.04976,+91 ******2003,2025-10-24,True,3,True,0.68
1460,DONOR-MA-01460,A-,Mumbai,Maharashtra,19.05233,72.91552,+91 ******4102,2025-11-02,True,12,True,0.71
1461,DONOR-TE-01461,O+,Hyderabad,Telangana,17.41063,78.45947,+91 ******5861,2026-02-02,True,9,True,0.72
1462,DONOR-KA-01462,AB+,Bengaluru,Karnataka,13.00405,77.61814,+91 ******1114,2025-11-25,True,5,True,0.67
1463,DONOR-UT-01463,A-,Noida,Uttar Pradesh,28.53489,77.43127,+91 ******8046,2026-07-24,False,11,True,0.89
1464,DONOR-DE-01464,A-,Delhi,Delhi,28.66162,77.22645,+91 ******6922,2026-03-13,True,10,False,0.93
1465,DONOR-TA-01465,AB+,Chennai,Tamil Nadu,13.06851,80.3018,+91 ******9187,2026-02-15,True,13,True,0.83
1466,DONOR-MA-01466,O-,Mumbai,Maharashtra,19.04881,72.84476,+91 ******7713,2026-02-24,True,8,True,0.91
1467,DONOR-WE-01467,B+,Kolkata,West Bengal,22.56896,88.40381,+91 ******3501,2026-01-04,True,12,True,0.79
1468,DONOR-DE-01468,O+,Delhi,Delhi,28.65124,77.23783,+91 ******3447,2026-02-09,True,6,False,0.91
1469,DONOR-HA-01469,A+,Gurugram,Haryana,28.4246,77.0712,+91 ******2553,2026-05-04,True,7,True,0.74
1470,DONOR-MA-01470,B-,Mumbai,Maharashtra,19.02817,72.86692,+91 ******5549,2026-03-21,True,4,True,0.89
1471,DONOR-WE-01471,AB-,Kolkata,West Bengal,22.56611,88.39906,+91 ******1979,2025-12-17,True,2,False,0.76
1472,DONOR-TA-01472,B-,Chennai,Tamil Nadu,13.09348,80.23485,+91 ******9097,2025-12-01,True,7,True,0.97
1473,DONOR-HA-01473,A-,Gurugram,Haryana,28.44336,77.00766,+91 ******8028,2025-10-11,True,10,False,0.74
1474,DONOR-TE-01474,A-,Hyderabad,Telangana,17.41571,78.52311,+91 ******8758,2026-02-15,True,1,True,0.79
1475,DONOR-MA-01475,AB+,Mumbai,Maharashtra,19.12046,72.89653,+91 ******8801,2026-03-16,True,9,True,0.91
1476,DONOR-MA-01476,B-,Mumbai,Maharashtra,19.11619,72.92425,+91 ******4750,2025-10-04,True,14,True,0.81
1477,DONOR-TA-01477,B+,Chennai,Tamil Nadu,13.12176,80.25205,+91 ******7293,2026-07-06,False,10,True,0.82
1478,DONOR-TA-01478,O-,Chennai,Tamil Nadu,13.09296,80.30979,+91 ******2096,2026-04-09,True,7,True,0.91
1479,DONOR-KA-01479,B-,Bengaluru,Karnataka,12.99279,77.58098,+91 ******8761,2026-07-24,False,4,True,0.76
1480,DONOR-TA-01480,AB-,Chennai,Tamil Nadu,13.08889,80.29907,+91 ******8941,2026-03-13,True,10,True,0.72
1481,DONOR-MA-01481,A+,Mumbai,Maharashtra,19.12177,72.88746,+91 ******5843,2026-06-23,False,12,True,0.82
1482,DONOR-KA-01482,AB+,Bengaluru,Karnataka,12.94642,77.5822,+91 ******5885,2026-08-18,False,4,False,0.66
1483,DONOR-WE-01483,O+,Kolkata,West Bengal,22.53047,88.36039,+91 ******8318,2026-06-09,True,9,False,0.8
1484,DONOR-TE-01484,O-,Hyderabad,Telangana,17.34577,78.46406,+91 ******4240,2026-04-04,True,5,False,0.69
1485,DONOR-DE-01485,AB-,Delhi,Delhi,28.57629,77.24577,+91 ******8816,2025-11-14,True,3,True,0.89
1486,DONOR-DE-01486,AB-,Delhi,Delhi,28.62679,77.22363,+91 ******3916,2026-02-02,True,10,True,0.66
1487,DONOR-KA-01487,A+,Bengaluru,Karnataka,12.954,77.62025,+91 ******9383,2026-08-03,False,12,True,0.69
1488,DONOR-UT-01488,B+,Noida,Uttar Pradesh,28.57819,77.35499,+91 ******9565,2026-07-02,False,12,False,0.9
1489,DONOR-TE-01489,O+,Hyderabad,Telangana,17.36882,78.47796,+91 ******9068,2026-07-19,False,9,False,0.79
1490,DONOR-WE-01490,O-,Kolkata,West Bengal,22.59206,88.36871,+91 ******4395,2026-07-09,False,3,False,0.95
1491,DONOR-KA-01491,A+,Bengaluru,Karnataka,12.94434,77.55025,+91 ******1396,2025-09-08,True,11,True,0.72
1492,DONOR-DE-01492,AB-,Delhi,Delhi,28.56812,77.23485,+91 ******3255,2026-06-06,True,6,True,0.86
1493,DONOR-WE-01493,O+,Kolkata,West Bengal,22.52453,88.39045,+91 ******1385,2025-12-14,True,9,False,0.72
