id,hospital_id,blood_group,component,consumption_date,units_consumed,was_emergency_surge,seasonal_dengue_index
1569,7,AB-,FRESH_FROZEN_PLASMA,2026-05-31,22,False,1.0
1570,2,A-,FRESH_FROZEN_PLASMA,2026-02-25,18,True,1.0
1571,36,A+,PACKED_RED_BLOOD_CELLS,2025-12-12,10,False,1.0
1572,20,B+,PACKED_RED_BLOOD_CELLS,2026-02-07,17,True,1.0
1573,24,O+,FRESH_FROZEN_PLASMA,2025-09-18,32,True,1.0
1574,17,A+,FRESH_FROZEN_PLASMA,2025-12-03,9,False,1.0
1575,49,B+,FRESH_FROZEN_PLASMA,2026-03-28,9,True,1.0
1576,35,O+,PLATELET_CONCENTRATE,2026-02-21,9,False,1.0
1577,26,O-,FRESH_FROZEN_PLASMA,2025-12-21,18,True,1.0
1578,49,A+,WHOLE_BLOOD,2025-09-24,8,True,1.0
1579,16,O-,FRESH_FROZEN_PLASMA,2025-11-30,29,True,1.0
1580,29,A+,PACKED_RED_BLOOD_CELLS,2025-10-23,28,True,1.0
1581,40,O-,PACKED_RED_BLOOD_CELLS,2026-06-22,4,False,1.0
1582,29,A-,WHOLE_BLOOD,2026-06-29,25,True,1.0
1583,7,AB+,PACKED_RED_BLOOD_CELLS,2026-06-20,12,False,1.0
1584,16,O+,FRESH_FROZEN_PLASMA,2026-02-27,19,True,1.0
1585,1,O-,PLATELET_CONCENTRATE,2025-11-27,23,False,1.0
1586,44,A-,WHOLE_BLOOD,2026-02-05,6,True,1.0
1587,30,B-,PACKED_RED_BLOOD_CELLS,2025-11-12,18,True,1.0
1588,20,B-,PACKED_RED_BLOOD_CELLS,2025-09-28,5,True,1.0
1589,47,AB+,PACKED_RED_BLOOD_CELLS,2026-01-21,5,True,1.0
1590,40,O-,PLATELET_CONCENTRATE,2025-10-26,13,True,1.87
1591,18,AB+,PLATELET_CONCENTRATE,2026-01-17,16,True,1.0
1592,50,A+,PACKED_RED_BLOOD_CELLS,2025-12-18,5,False,1.0
1593,14,B-,PLATELET_CONCENTRATE,2026-02-17,25,False,1.0
1594,13,AB+,PACKED_RED_BLOOD_CELLS,2025-12-04,5,False,1.0
1595,43,O-,FRESH_FROZEN_PLASMA,2025-11-04,9,True,1.0
1596,13,B+,FRESH_FROZEN_PLASMA,2025-11-28,25,False,1.0
1597,46,O+,FRESH_FROZEN_PLASMA,2025-11-14,5,False,1.0
1598,1,AB-,PLATELET_CONCENTRATE,2026-07-23,18,True,2.34
1599,2,O+,PLATELET_CONCENTRATE,2026-05-05,19,True,1.0
1600,16,AB+,PACKED_RED_BLOOD_CELLS,2025-12-23,13,True,1.0
1601,48,A+,FRESH_FROZEN_PLASMA,2026-05-26,19,True,1.0
1602,17,AB-,FRESH_FROZEN_PLASMA,2025-09-20,25,False,1.0
1603,11,AB-,WHOLE_BLOOD,2025-10-12,19,False,1.0
1604,48,O+,PACKED_RED_BLOOD_CELLS,2025-10-25,16,True,1.0
1605,25,B+,PACKED_RED_BLOOD_CELLS,2026-02-07,13,True,1.0
1606,24,O+,WHOLE_BLOOD,2026-07-04,8,True,1.0
1607,22,A-,FRESH_FROZEN_PLASMA,2026-08-16,4,False,1.0
1608,20,B+,WHOLE_BLOOD,2026-07-31,18,True,1.0
1609,44,AB-,PACKED_RED_BLOOD_CELLS,2025-10-08,16,True,1.0
1610,11,AB-,FRESH_FROZEN_PLASMA,2026-03-02,8,False,1.0
1611,23,B-,PACKED_RED_BLOOD_CELLS,2025-12-02,6,True,1.0
1612,35,B-,PACKED_RED_BLOOD_CELLS,2026-06-30,23,False,1.0
1613,41,O+,FRESH_FROZEN_PLASMA,2025-12-17,9,False,1.0
1614,31,A-,PLATELET_CONCENTRATE,2026-05-22,7,False,1.0
1615,25,A+,FRESH_FROZEN_PLASMA,2026-03-10,18,True,1.0
1616,24,B+,PACKED_RED_BLOOD_CELLS,2026-06-01,20,True,1.0
1617,8,AB+,WHOLE_BLOOD,2026-08-27,25,True,1.0
1618,29,AB+,FRESH_FROZEN_PLASMA,2026-06-23,21,True,1.0
1619,21,AB+,PACKED_RED_BLOOD_CELLS,2025-09-09,19,False,1.0
1620,26,O+,PACKED_RED_BLOOD_CELLS,2026-06-01,32,True,1.0
1621,27,A+,WHOLE_BLOOD,2026-03-18,25,False,1.0
1622,28,O+,PLATELET_CONCENTRATE,2025-11-30,5,False,1.0
1623,26,O+,FRESH_FROZEN_PLASMA,2026-07-06,21,True,1.0
1624,50,O+,PACKED_RED_BLOOD_CELLS,2026-03-18,15,False,1.0
1625,43,B+,WHOLE_BLOOD,2026-02-25,11,True,1.0
1626,33,B-,WHOLE_BLOOD,2026-01-08,14,True,1.0
1627,24,A+,WHOLE_BLOOD,2026-08-30,22,True,1.0
1628,49,O+,PLATELET_CONCENTRATE,2026-03-18,8,True,1.0
1629,47,A+,PACKED_RED_BLOOD_CELLS,2025-10-24,25,True,1.0
1630,5,B+,FRESH_FROZEN_PLASMA,2025-09-11,16,False,1.0
1631,25,A+,WHOLE_BLOOD,2025-11-12,28,True,1.0
1632,31,AB-,WHOLE_BLOOD,2026-03-05,13,False,1.0
1633,43,B-,PACKED_RED_BLOOD_CELLS,2026-02-13,12,True,1.0
1634,13,O+,FRESH_FROZEN_PLASMA,2026-09-04,6,False,1.0
1635,43,AB-,PACKED_RED_BLOOD_CELLS,2026-01-22,8,True,1.0
1636,22,O+,PLATELET_CONCENTRATE,2025-10-30,60,True,2.62
1637,16,AB+,FRESH_FROZEN_PLASMA,2025-11-21,16,True,1.0
1638,44,A-,WHOLE_BLOOD,2026-01-14,25,True,1.0
1639,17,B+,PLATELET_CONCENTRATE,2026-05-16,16,False,1.0
1640,47,A-,PLATELET_CONCENTRATE,2025-10-20,39,True,2.81
1641,3,A+,PACKED_RED_BLOOD_CELLS,2025-09-13,24,False,1.0
1642,26,A+,PACKED_RED_BLOOD_CELLS,2026-02-24,7,True,1.0
1643,4,B+,WHOLE_BLOOD,2026-07-20,12,False,1.0
1644,14,B-,PACKED_RED_BLOOD_CELLS,2025-12-13,9,False,1.0
1645,12,AB-,FRESH_FROZEN_PLASMA,2026-04-27,4,True,1.0
1646,47,O+,FRESH_FROZEN_PLASMA,2025-09-30,30,True,1.0
1647,48,AB+,PACKED_RED_BLOOD_CELLS,2026-07-21,13,True,1.0
1648,42,AB-,FRESH_FROZEN_PLASMA,2026-05-16,23,True,1.0
1649,12,O+,FRESH_FROZEN_PLASMA,2026-01-30,33,True,1.0
1650,34,B-,PLATELET_CONCENTRATE,2025-10-02,33,True,2.07
1651,6,B+,FRESH_FROZEN_PLASMA,2025-10-17,22,False,1.0
1652,7,O-,FRESH_FROZEN_PLASMA,2026-03-30,12,False,1.0
1653,44,B-,PACKED_RED_BLOOD_CELLS,2026-04-03,8,True,1.0
1654,40,AB+,PLATELET_CONCENTRATE,2025-12-22,20,False,1.0
1655,43,B+,FRESH_FROZEN_PLASMA,2025-12-29,4,True,1.0
1656,47,B-,WHOLE_BLOOD,2025-12-30,23,True,1.0
1657,9,AB+,WHOLE_BLOOD,2026-02-07,22,False,1.0
1658,14,B-,PLATELET_CONCENTRATE,2026-02-13,23,False,1.0
1659,11,AB-,WHOLE_BLOOD,2026-09-04,25,False,1.0
1660,44,A+,PACKED_RED_BLOOD_CELLS,2026-01-16,5,True,1.0
1661,30,B-,WHOLE_BLOOD,2026-05-27,24,True,1.0
1662,1,O-,PACKED_RED_BLOOD_CELLS,2026-01-08,7,False,1.0
1663,29,AB+,WHOLE_BLOOD,2026-08-28,22,True,1.0
1664,5,AB+,WHOLE_BLOOD,2026-06-26,23,False,1.0
1665,28,A+,PACKED_RED_BLOOD_CELLS,2026-05-08,6,False,1.0
1666,38,AB+,WHOLE_BLOOD,2025-10-27,18,True,1.0
1667,50,B-,PLATELET_CONCENTRATE,2026-03-19,23,False,1.0
1668,36,O-,WHOLE_BLOOD,2026-04-06,25,False,1.0
1669,44,AB+,PACKED_RED_BLOOD_CELLS,2026-08-24,9,True,1.0
1670,25,A+,FRESH_FROZEN_PLASMA,2026-01-14,15,True,1.0
1671,12,AB-,WHOLE_BLOOD,2026-06-26,25,True,1.0
1672,17,AB+,WHOLE_BLOOD,2025-09-15,8,False,1.0
1673,33,O-,FRESH_FROZEN_PLASMA,2026-08-05,28,True,1.0
1674,1,A+,PACKED_RED_BLOOD_CELLS,2026-01-21,13,False,1.0
1675,45,O-,WHOLE_BLOOD,2025-11-30,33,True,1.0
1676,12,B-,PACKED_RED_BLOOD_CELLS,2026-06-29,11,True,1.0
1677,30,O+,FRESH_FROZEN_PLASMA,2025-09-15,28,True,1.0
1678,20,A+,PACKED_RED_BLOOD_CELLS,2026-07-21,28,True,1.0
1679,23,AB+,FRESH_FROZEN_PLASMA,2026-07-16,5,True,1.0
1680,39,B-,FRESH_FROZEN_PLASMA,2026-07-03,16,False,1.0
1681,10,B+,FRESH_FROZEN_PLASMA,2026-02-02,4,True,1.0
1682,28,O-,PLATELET_CONCENTRATE,2026-03-25,24,False,1.0
1683,14,O-,PLATELET_CONCENTRATE,2026-08-06,42,True,3.02
1684,12,O-,PLATELET_CONCENTRATE,2026-07-27,32,True,2.2
1685,18,O-,PLATELET_CONCENTRATE,2026-03-15,21,True,1.0
1686,26,A+,PLATELET_CONCENTRATE,2025-09-11,57,True,1.98
1687,1,AB-,WHOLE_BLOOD,2026-06-03,5,False,1.0
1688,9,AB-,PLATELET_CONCENTRATE,2026-01-23,19,False,1.0
1689,8,O-,FRESH_FROZEN_PLASMA,2026-02-10,18,True,1.0
1690,19,A-,PLATELET_CONCENTRATE,2026-08-23,44,True,2.98
1691,3,AB+,PACKED_RED_BLOOD_CELLS,2026-04-05,6,False,1.0
1692,34,A+,FRESH_FROZEN_PLASMA,2026-05-03,9,True,1.0
1693,30,O+,PACKED_RED_BLOOD_CELLS,2026-03-09,22,True,1.0
1694,15,AB+,FRESH_FROZEN_PLASMA,2025-11-24,14,False,1.0
1695,46,AB+,PACKED_RED_BLOOD_CELLS,2026-04-16,5,False,1.0
1696,17,B-,WHOLE_BLOOD,2026-06-07,8,False,1.0
1697,45,B+,PACKED_RED_BLOOD_CELLS,2026-04-24,24,True,1.0
1698,6,O-,PLATELET_CONCENTRATE,2025-11-05,22,False,1.0
1699,13,A+,FRESH_FROZEN_PLASMA,2026-06-28,4,False,1.0
1700,26,O-,FRESH_FROZEN_PLASMA,2026-06-25,35,True,1.0
1701,41,B+,FRESH_FROZEN_PLASMA,2026-07-31,16,False,1.0
1702,28,O-,PLATELET_CONCENTRATE,2026-02-01,22,False,1.0
1703,45,A+,PACKED_RED_BLOOD_CELLS,2025-09-16,16,True,1.0
1704,49,O-,WHOLE_BLOOD,2026-07-05,18,True,1.0
1705,45,A-,WHOLE_BLOOD,2026-08-12,22,True,1.0
1706,45,O+,WHOLE_BLOOD,2026-04-06,25,True,1.0
1707,35,A-,WHOLE_BLOOD,2026-04-15,18,False,1.0
1708,17,O-,WHOLE_BLOOD,2026-04-19,25,False,1.0
1709,40,O-,WHOLE_BLOOD,2026-05-23,7,False,1.0
1710,41,AB+,PLATELET_CONCENTRATE,2026-03-27,18,False,1.0
1711,16,O+,PLATELET_CONCENTRATE,2025-12-15,15,True,1.0
1712,16,AB+,PACKED_RED_BLOOD_CELLS,2026-06-10,22,True,1.0
1713,12,A+,PACKED_RED_BLOOD_CELLS,2026-02-05,18,True,1.0
1714,35,O+,FRESH_FROZEN_PLASMA,2026-07-02,20,False,1.0
1715,45,O-,PACKED_RED_BLOOD_CELLS,2025-10-24,28,True,1.0
1716,49,AB+,PACKED_RED_BLOOD_CELLS,2025-09-07,4,True,1.0
1717,9,O-,FRESH_FROZEN_PLASMA,2026-02-11,7,False,1.0
1718,50,O-,PLATELET_CONCENTRATE,2025-09-24,38,True,2.55
1719,41,AB+,WHOLE_BLOOD,2026-08-04,15,False,1.0
1720,11,O+,FRESH_FROZEN_PLASMA,2025-10-30,14,False,1.0
1721,36,AB+,PACKED_RED_BLOOD_CELLS,2026-06-25,14,False,1.0
1722,22,A-,FRESH_FROZEN_PLASMA,2026-09-05,7,False,1.0
1723,30,B+,PACKED_RED_BLOOD_CELLS,2025-10-18,10,True,1.0
1724,21,B-,PACKED_RED_BLOOD_CELLS,2026-06-15,5,False,1.0
1725,46,O-,PACKED_RED_BLOOD_CELLS,2026-01-11,7,False,1.0
1726,16,A+,FRESH_FROZEN_PLASMA,2026-04-13,32,True,1.0
1727,11,O+,WHOLE_BLOOD,2025-11-27,4,False,1.0
1728,8,B+,PACKED_RED_BLOOD_CELLS,2025-11-15,21,True,1.0
1729,10,AB-,PACKED_RED_BLOOD_CELLS,2025-11-04,14,True,1.0
1730,44,A+,FRESH_FROZEN_PLASMA,2026-02-26,32,True,1.0
1731,40,O+,WHOLE_BLOOD,2025-12-21,19,False,1.0
1732,50,AB+,PLATELET_CONCENTRATE,2025-09-09,25,True,2.36
1733,50,AB-,PACKED_RED_BLOOD_CELLS,2025-11-18,25,False,1.0
1734,30,O+,PACKED_RED_BLOOD_CELLS,2025-12-06,28,True,1.0
1735,27,B-,FRESH_FROZEN_PLASMA,2025-10-10,17,False,1.0
1736,42,A-,FRESH_FROZEN_PLASMA,2026-08-28,5,True,1.0
1737,23,AB-,WHOLE_BLOOD,2026-05-28,13,True,1.0
1738,47,B+,WHOLE_BLOOD,2025-12-10,20,True,1.0
1739,16,AB-,FRESH_FROZEN_PLASMA,2026-03-11,15,True,1.0
1740,22,B-,FRESH_FROZEN_PLASMA,2026-03-06,10,False,1.0
1741,38,O+,WHOLE_BLOOD,2026-05-19,12,True,1.0
1742,16,B+,WHOLE_BLOOD,2026-02-05,6,True,1.0
1743,35,A-,PLATELET_CONCENTRATE,2026-01-22,24,False,1.0
1744,29,A+,PACKED_RED_BLOOD_CELLS,2025-11-10,19,True,1.0
1745,13,AB+,WHOLE_BLOOD,2026-06-17,25,False,1.0
1746,47,AB-,WHOLE_BLOOD,2025-10-02,24,True,1.0
1747,35,AB-,PLATELET_CONCENTRATE,2026-06-06,18,False,1.0
1748,29,B+,PLATELET_CONCENTRATE,2026-02-13,9,True,1.0
1749,35,AB+,PACKED_RED_BLOOD_CELLS,2026-05-08,5,False,1.0
1750,33,A+,PACKED_RED_BLOOD_CELLS,2026-03-19,16,True,1.0
1751,33,O-,WHOLE_BLOOD,2025-10-26,21,True,1.0
1752,49,A+,WHOLE_BLOOD,2025-11-24,21,True,1.0
1753,33,O-,WHOLE_BLOOD,2026-02-05,35,True,1.0
1754,42,A+,FRESH_FROZEN_PLASMA,2026-09-05,14,True,1.0
1755,38,O+,FRESH_FROZEN_PLASMA,2026-08-06,25,True,1.0
1756,4,B-,PACKED_RED_BLOOD_CELLS,2025-10-22,20,False,1.0
1757,7,B-,PACKED_RED_BLOOD_CELLS,2026-07-18,25,False,1.0
1758,7,AB+,FRESH_FROZEN_PLASMA,2025-10-13,12,False,1.0
1759,44,B-,PACKED_RED_BLOOD_CELLS,2026-08-12,22,True,1.0
1760,5,B+,WHOLE_BLOOD,2026-07-16,9,False,1.0
1761,49,O-,WHOLE_BLOOD,2026-08-11,9,True,1.0
1762,17,AB-,PLATELET_CONCENTRATE,2026-02-25,23,False,1.0
1763,4,AB-,FRESH_FROZEN_PLASMA,2026-08-21,5,False,1.0
1764,18,B+,FRESH_FROZEN_PLASMA,2026-08-29,16,True,1.0
1765,6,O-,PLATELET_CONCENTRATE,2026-04-02,25,False,1.0
1766,44,O+,PACKED_RED_BLOOD_CELLS,2025-12-05,22,True,1.0
1767,40,O-,WHOLE_BLOOD,2025-12-30,17,False,1.0
1768,47,O+,WHOLE_BLOOD,2025-11-25,14,True,1.0
1769,31,AB+,WHOLE_BLOOD,2026-05-30,12,False,1.0
1770,44,B-,PLATELET_CONCENTRATE,2026-05-06,8,True,1.0
1771,26,O-,PACKED_RED_BLOOD_CELLS,2025-11-03,21,True,1.0
1772,40,A+,PLATELET_CONCENTRATE,2025-09-10,28,True,2.81
1773,42,O+,FRESH_FROZEN_PLASMA,2026-02-05,29,True,1.0
1774,34,B-,FRESH_FROZEN_PLASMA,2026-07-07,6,True,1.0
1775,44,AB-,WHOLE_BLOOD,2026-01-10,5,True,1.0
1776,34,AB-,WHOLE_BLOOD,2026-09-07,21,True,1.0
1777,30,A-,PLATELET_CONCENTRATE,2026-09-01,55,True,2.31
1778,3,AB-,FRESH_FROZEN_PLASMA,2025-12-03,4,False,1.0
1779,31,A+,PLATELET_CONCENTRATE,2025-09-17,43,True,1.83
1780,23,AB+,PLATELET_CONCENTRATE,2026-08-31,20,True,1.86
1781,45,A+,FRESH_FROZEN_PLASMA,2025-11-18,33,True,1.0
1782,13,B+,WHOLE_BLOOD,2025-12-18,15,False,1.0
1783,26,AB+,FRESH_FROZEN_PLASMA,2026-01-07,10,True,1.0
1784,26,O-,PACKED_RED_BLOOD_CELLS,2025-10-08,9,True,1.0
1785,39,AB-,PACKED_RED_BLOOD_CELLS,2026-02-05,6,False,1.0
1786,35,AB+,PACKED_RED_BLOOD_CELLS,2025-11-25,12,False,1.0
1787,16,A-,PLATELET_CONCENTRATE,2026-04-25,14,True,1.0
1788,47,AB-,WHOLE_BLOOD,2026-03-14,16,True,1.0
1789,47,O-,PLATELET_CONCENTRATE,2026-04-20,26,True,1.0
1790,4,O+,WHOLE_BLOOD,2026-04-15,7,False,1.0
1791,12,O-,WHOLE_BLOOD,2026-06-24,32,True,1.0
1792,17,B-,PLATELET_CONCENTRATE,2026-06-09,15,False,1.0
1793,17,AB-,FRESH_FROZEN_PLASMA,2026-02-21,18,False,1.0
1794,39,O+,FRESH_FROZEN_PLASMA,2026-07-31,6,False,1.0
1795,19,AB+,WHOLE_BLOOD,2026-06-06,5,True,1.0
1796,6,A+,FRESH_FROZEN_PLASMA,2026-04-15,18,False,1.0
1797,20,AB-,WHOLE_BLOOD,2026-05-19,6,True,1.0
1798,39,A-,PLATELET_CONCENTRATE,2025-12-23,20,False,1.0
1799,13,A-,PLATELET_CONCENTRATE,2026-01-31,20,False,1.0
1800,35,AB+,WHOLE_BLOOD,2026-03-24,11,False,1.0
1801,41,A-,FRESH_FROZEN_PLASMA,2025-09-09,10,False,1.0
1802,30,AB-,FRESH_FROZEN_PLASMA,2026-05-13,11,True,1.0
1803,49,AB+,FRESH_FROZEN_PLASMA,2026-02-03,10,True,1.0
1804,7,A+,FRESH_FROZEN_PLASMA,2026-04-11,17,False,1.0
1805,27,B+,FRESH_FROZEN_PLASMA,2025-11-21,8,False,1.0
1806,30,AB+,PACKED_RED_BLOOD_CELLS,2026-07-27,19,True,1.0
1807,26,B+,PACKED_RED_BLOOD_CELLS,2026-06-11,6,True,1.0
1808,37,B+,PACKED_RED_BLOOD_CELLS,2026-08-17,14,True,1.0
1809,32,AB-,FRESH_FROZEN_PLASMA,2025-11-19,9,False,1.0
1810,9,AB+,PLATELET_CONCENTRATE,2026-03-08,4,False,1.0
1811,6,B-,FRESH_FROZEN_PLASMA,2026-07-21,21,False,1.0
1812,31,O+,PLATELET_CONCENTRATE,2025-11-27,8,False,1.0
1813,35,O+,FRESH_FROZEN_PLASMA,2025-11-10,5,False,1.0
1814,20,A-,PLATELET_CONCENTRATE,2026-08-02,57,True,3.04
1815,29,AB-,PACKED_RED_BLOOD_CELLS,2026-01-12,24,True,1.0
1816,1,AB-,PACKED_RED_BLOOD_CELLS,2025-09-19,14,False,1.0
1817,3,AB+,WHOLE_BLOOD,2026-04-20,8,False,1.0
1818,24,AB+,PACKED_RED_BLOOD_CELLS,2025-11-19,22,True,1.0
1819,40,B+,PLATELET_CONCENTRATE,2026-05-30,25,False,1.0
1820,11,B-,PLATELET_CONCENTRATE,2025-09-26,15,True,2.2
1821,19,AB-,PACKED_RED_BLOOD_CELLS,2025-09-18,8,True,1.0
1822,29,AB+,WHOLE_BLOOD,2026-03-14,8,True,1.0
1823,20,B-,WHOLE_BLOOD,2025-10-25,16,True,1.0
1824,40,O+,WHOLE_BLOOD,2025-11-10,21,False,1.0
1825,40,A+,WHOLE_BLOOD,2026-07-08,17,False,1.0
1826,33,B-,PACKED_RED_BLOOD_CELLS,2026-01-10,4,True,1.0
1827,43,O-,WHOLE_BLOOD,2025-11-15,25,True,1.0
1828,45,B+,PLATELET_CONCENTRATE,2025-10-09,12,True,2.07
1829,31,B+,PLATELET_CONCENTRATE,2026-05-06,24,False,1.0
1830,16,AB+,PLATELET_CONCENTRATE,2026-02-02,24,True,1.0
1831,11,A-,PLATELET_CONCENTRATE,2025-10-08,21,True,2.4
1832,41,AB-,FRESH_FROZEN_PLASMA,2025-12-05,20,False,1.0
1833,49,A+,PACKED_RED_BLOOD_CELLS,2026-06-15,12,True,1.0
1834,9,O-,PACKED_RED_BLOOD_CELLS,2026-08-31,5,False,1.0
1835,38,A+,FRESH_FROZEN_PLASMA,2026-02-26,16,True,1.0
1836,19,A-,FRESH_FROZEN_PLASMA,2025-11-02,10,True,1.0
1837,45,O-,PLATELET_CONCENTRATE,2026-04-29,18,True,1.0
1838,9,O-,PACKED_RED_BLOOD_CELLS,2026-02-22,11,False,1.0
1839,47,B-,FRESH_FROZEN_PLASMA,2026-01-10,5,True,1.0
1840,14,B-,FRESH_FROZEN_PLASMA,2026-07-16,22,False,1.0
1841,28,O+,PACKED_RED_BLOOD_CELLS,2026-09-05,21,False,1.0
1842,32,AB-,WHOLE_BLOOD,2026-03-25,25,False,1.0
1843,12,AB-,FRESH_FROZEN_PLASMA,2026-04-16,6,True,1.0
1844,33,A+,PLATELET_CONCENTRATE,2025-10-29,78,True,2.25
1845,15,A+,FRESH_FROZEN_PLASMA,2026-02-15,23,False,1.0
1846,46,B+,WHOLE_BLOOD,2026-05-23,23,False,1.0
1847,16,B-,PACKED_RED_BLOOD_CELLS,2026-03-31,4,True,1.0
1848,11,AB+,FRESH_FROZEN_PLASMA,2026-06-05,19,False,1.0
1849,18,A-,PACKED_RED_BLOOD_CELLS,2025-10-10,17,True,1.0
1850,46,O-,WHOLE_BLOOD,2026-03-07,9,False,1.0
1851,48,AB+,PLATELET_CONCENTRATE,2026-08-31,28,True,2.06
1852,18,B-,FRESH_FROZEN_PLASMA,2026-04-08,18,True,1.0
1853,20,A+,PACKED_RED_BLOOD_CELLS,2025-12-25,16,True,1.0
1854,12,O-,PLATELET_CONCENTRATE,2025-12-07,9,True,1.0
1855,12,B+,WHOLE_BLOOD,2025-10-10,7,True,1.0
1856,9,B-,FRESH_FROZEN_PLASMA,2026-08-19,18,False,1.0
1857,27,A+,PACKED_RED_BLOOD_CELLS,2025-12-29,25,False,1.0
1858,32,AB+,WHOLE_BLOOD,2026-07-01,11,False,1.0
1859,12,AB+,PLATELET_CONCENTRATE,2026-02-21,9,True,1.0
1860,45,B-,FRESH_FROZEN_PLASMA,2026-06-12,16,True,1.0
1861,12,O-,WHOLE_BLOOD,2025-12-13,16,True,1.0
1862,29,AB+,PLATELET_CONCENTRATE,2026-05-30,15,True,1.0
1863,1,O+,PLATELET_CONCENTRATE,2026-04-14,4,False,1.0
1864,25,B-,PLATELET_CONCENTRATE,2025-10-04,22,True,2.26
1865,12,B+,WHOLE_BLOOD,2026-03-08,25,True,1.0
1866,29,O-,WHOLE_BLOOD,2025-09-11,26,True,1.0
1867,37,O+,FRESH_FROZEN_PLASMA,2026-06-06,25,True,1.0
1868,13,B-,FRESH_FROZEN_PLASMA,2026-07-11,9,False,1.0
1869,39,A-,PLATELET_CONCENTRATE,2026-05-25,23,False,1.0
1870,20,A-,FRESH_FROZEN_PLASMA,2025-11-24,21,True,1.0
1871,34,O-,PACKED_RED_BLOOD_CELLS,2025-11-26,23,True,1.0
1872,33,O+,FRESH_FROZEN_PLASMA,2026-03-10,26,True,1.0
1873,3,A-,WHOLE_BLOOD,2026-02-02,6,False,1.0
1874,41,O+,PACKED_RED_BLOOD_CELLS,2026-02-02,24,False,1.0
1875,4,AB+,FRESH_FROZEN_PLASMA,2025-09-27,11,False,1.0
1876,34,O-,PLATELET_CONCENTRATE,2026-02-05,25,True,1.0
1877,23,AB+,PLATELET_CONCENTRATE,2026-08-29,12,True,1.84
1878,10,AB-,PLATELET_CONCENTRATE,2025-11-22,13,True,1.0
1879,4,O-,FRESH_FROZEN_PLASMA,2025-12-21,16,False,1.0
1880,6,AB-,FRESH_FROZEN_PLASMA,2026-03-13,17,False,1.0
1881,20,O+,PLATELET_CONCENTRATE,2026-05-05,8,True,1.0
1882,47,O-,PLATELET_CONCENTRATE,2026-03-22,25,True,1.0
1883,49,O-,PACKED_RED_BLOOD_CELLS,2026-04-04,25,True,1.0
1884,4,O-,PACKED_RED_BLOOD_CELLS,2026-01-02,23,False,1.0
1885,15,A+,WHOLE_BLOOD,2026-09-06,17,False,1.0
1886,10,O-,FRESH_FROZEN_PLASMA,2026-07-25,26,True,1.0
1887,27,AB-,WHOLE_BLOOD,2026-02-04,6,False,1.0
1888,42,A-,PACKED_RED_BLOOD_CELLS,2025-11-27,4,True,1.0
1889,36,O+,PACKED_RED_BLOOD_CELLS,2025-12-20,20,False,1.0
1890,16,B-,PLATELET_CONCENTRATE,2026-06-26,14,True,1.0
1891,29,B+,FRESH_FROZEN_PLASMA,2025-09-24,10,True,1.0
1892,4,B-,PLATELET_CONCENTRATE,2026-04-26,9,False,1.0
1893,24,O-,FRESH_FROZEN_PLASMA,2025-09-22,30,True,1.0
1894,2,B+,WHOLE_BLOOD,2025-12-30,21,True,1.0
1895,41,A+,PACKED_RED_BLOOD_CELLS,2025-11-08,25,False,1.0
1896,42,A-,PLATELET_CONCENTRATE,2026-05-11,5,True,1.0
1897,36,A+,WHOLE_BLOOD,2026-06-29,24,False,1.0
1898,34,A-,PACKED_RED_BLOOD_CELLS,2026-07-26,5,True,1.0
1899,8,AB+,PLATELET_CONCENTRATE,2026-01-25,11,True,1.0
1900,6,O+,PLATELET_CONCENTRATE,2026-01-20,5,False,1.0
1901,36,A-,WHOLE_BLOOD,2026-01-19,14,False,1.0
1902,40,A-,FRESH_FROZEN_PLASMA,2026-05-04,24,False,1.0
1903,18,AB+,PLATELET_CONCENTRATE,2025-10-22,25,True,2.15
1904,47,AB+,PACKED_RED_BLOOD_CELLS,2025-11-12,10,True,1.0
1905,33,A+,FRESH_FROZEN_PLASMA,2025-12-09,25,True,1.0
1906,11,A+,FRESH_FROZEN_PLASMA,2025-09-12,25,False,1.0
1907,47,A-,FRESH_FROZEN_PLASMA,2025-11-17,8,True,1.0
1908,15,O+,PACKED_RED_BLOOD_CELLS,2026-03-18,10,False,1.0
1909,28,AB+,PLATELET_CONCENTRATE,2026-02-20,7,False,1.0
1910,24,B-,WHOLE_BLOOD,2026-08-12,22,True,1.0
1911,12,B+,PACKED_RED_BLOOD_CELLS,2025-10-28,14,True,1.0
1912,11,A+,PLATELET_CONCENTRATE,2026-04-30,13,False,1.0
1913,33,A-,PACKED_RED_BLOOD_CELLS,2026-01-27,13,True,1.0
1914,15,A+,FRESH_FROZEN_PLASMA,2026-05-08,20,False,1.0
1915,19,AB-,PACKED_RED_BLOOD_CELLS,2026-07-07,20,True,1.0
1916,17,AB+,PLATELET_CONCENTRATE,2026-02-23,20,False,1.0
1917,18,B+,WHOLE_BLOOD,2026-02-14,20,True,1.0
1918,8,AB+,PACKED_RED_BLOOD_CELLS,2025-11-01,19,True,1.0
1919,48,A-,FRESH_FROZEN_PLASMA,2026-07-01,24,True,1.0
1920,38,B-,WHOLE_BLOOD,2026-01-25,17,True,1.0
1921,26,B-,WHOLE_BLOOD,2026-08-12,16,True,1.0
1922,12,B-,FRESH_FROZEN_PLASMA,2026-01-05,24,True,1.0
1923,20,A+,PLATELET_CONCENTRATE,2025-10-17,84,True,2.57
1924,16,O-,WHOLE_BLOOD,2025-12-24,19,True,1.0
